city,city_id,country,type_name,rides_badbid_cnt,rides_cnt,badbids_share,badbid_ratio_avg,rides_at_risk
Tizimín,6528,Mexico,auto_econom,0,19,0,,0
Canela,21690,Brazil,auto_econom,0,19,0,,0
Málaga,6542,Colombia,auto_econom,0,19,0,,0
San Miguel,4637,Ecuador,auto_econom,0,14,0,,0
Quetta,5447,Pakistan,city_contractor_comfort_level_ride_mini,0,2,0,,0
Сумы,19713,Украина,auto_econom,0,2,0,,0
Rantauprapat,7133,Indonesia,auto_econom,0,2,0,,0
Murambinda,43475,Zimbabwe,auto_econom,0,4,0,,0
Чукурбулак,6049,Казахстан,auto_econom,0,11,0,,0
Olímpia,22165,Brazil,auto_econom,0,19,0,,0
Bulnes,31809,Chile,auto_econom,0,1,0,,0
Domingos Martins,21800,Brazil,auto_econom,0,19,0,,0
Qumbu,39192,South Africa,auto_econom,0,1,0,,0
Atacames,4447,Ecuador,auto_econom,0,131,0,,0
Sainyabuli,8672,Laos,auto_econom,0,3,0,,0
Жосалы (Кызылординская область),4351,Казахстан,auto_econom,0,2,0,,0
Karangrayung,21373,Indonesia,auto_econom,0,1,0,,0
Горная Ульбинка,26853,Казахстан,auto_econom,0,1,0,,0
Jhansi,6490,India,auto_econom,0,1,0,,0
Черное,42985,Казахстан,auto_econom,0,1,0,,0
Patos,22216,Brazil,auto_econom,0,20,0.05,1.275,0
Турар Рыскулов,1257,Казахстан,auto_econom,0,10,0,,0
Доссор,3916,Казахстан,auto_econom,0,46,0,,0
Tioughza (تيوغزة),25233,Morocco,auto_econom_dublicate,0,4,0,,0
Walvis Bay,11734,Namibia,auto_econom,0,5,0,,0
Старый Колутон,6299,Казахстан,auto_econom,0,4,0,,0
Ibiúna,21891,Brazil,auto_econom,0,20,0,,0
Тургусун,23884,Казахстан,auto_econom,0,12,0,,0
Юрьевка,43104,Кыргызстан,auto_econom,0,3,0,,0
San Miguel de Tucumán,6601,Argentina,auto_econom_with_pet,0,1,0,,0
Балпык Би,6046,Казахстан,auto_econom,0,661,0,,0
Gwadar,23577,Pakistan,auto_econom,0,1,0,,0
La Piedad,25013,Mexico,auto_econom,0,20,0,,0
Kopoma,24068,Mexico,auto_econom,0,20,0,,0
Vacaria,22562,Brazil,auto_econom,0,20,0,,0
Garopaba,42888,Brazil,auto_econom,0,20,0,,0
São Cristóvão,32157,Brazil,auto_econom,0,20,0,,0
Hocaba,24305,Mexico,auto_econom,0,20,0,,0
Basirpur,23531,Pakistan,auto_econom,0,4,0,,0
Ciudad Victoria,4603,Mexico,auto_econom,0,20,0,,0
Santa Catarina Mita,7792,Guatemala,auto_econom,0,2,0,,0
Силантьевка,4854,Казахстан,auto_econom,0,2,0,,0
Aricha,9544,Algeria,auto_econom,0,1,0,,0
Santa Barbara,31918,Chile,auto_econom,0,3,0,,0
Jwaneng,12071,Botswana,auto_econom,0,17,0,,0
Worcester,4779,South Africa,auto_econom,0,363,0,,0
Madrid,5148,Colombia,moto_econom,0,7,0,,0
Murombedzi,43464,Zimbabwe,auto_econom,0,4,0,,0
Sopetrán,23071,Colombia,auto_econom,0,20,0,,0
Guayaramerín,6839,Bolivia,auto_econom,0,3,0,,0
Arroio do Sal,42868,Brazil,auto_econom,0,20,0,,0
Bouhadjar,10033,Algeria,auto_econom,0,1,0,,0
La Joya de los Sachas,4470,Ecuador,auto_econom,0,2,0,,0
Бекболат Ашекеев,31778,Казахстан,auto_econom,0,76,0,,0
Arauca,5111,Colombia,auto_econom,0,20,0,,0
Алтайские альпы,6011,Казахстан,auto_econom,0,1,0,,0
San Vicente de Chucurí,42771,Colombia,auto_econom,0,20,0,,0
Collipulli,31834,Chile,auto_econom,0,5,0,,0
Escada,21811,Brazil,auto_econom,0,20,0,,0
Щучинск,160,Казахстан,auto_econom_karaganda,0,1,0,,0
Metro Manila,5421,Philippines,Taxi (Beta) Philippines,0,2736,0,,0
Frontera,24746,Mexico,auto_econom,0,20,0,,0
Rosario,24084,Mexico,auto_econom,0,20,0,,0
Becerril,4589,Colombia,auto_econom,0,20,0,,0
Trang (ตรัง),7203,Thailand,Nearby Car (All),0,51,0,,0
Ilha Solteira,21906,Brazil,auto_econom,0,20,0,,0
Sirinhaém,22489,Brazil,auto_econom,0,20,0,,0
Кызылагаш,6971,Казахстан,auto_econom,0,4,0,,0
Maragogi,22065,Brazil,auto_econom,0,20,0,,0
El Faid (الفيض),25576,Morocco,auto_econom_dublicate,0,2,0,,0
Golfito,7593,Costa Rica,auto_econom,0,1,0,,0
Jerecuaro,24378,Mexico,auto_econom,0,20,0,,0
Nowshera Virkan,23526,Pakistan,auto_econom,0,15,0,,0
Cisneros,6535,Colombia,auto_econom,0,20,0,,0
Daska,23636,Pakistan,auto_econom,0,55,0,,0
Huarmey,19913,Peru,auto_econom,0,34,0,,0
Caçapava,21644,Brazil,auto_econom,0,21,0.075,1.12,0
Balzar,4450,Ecuador,auto_econom,0,5,0,,0
Okene,4323,Nigeria,auto_econom,0,1,0,,0
Pangkalan Brandan,7130,Indonesia,auto_econom,0,1,0,,0
Puerto Boyacá,5121,Colombia,auto_econom,0,21,0,,0
Clemencia,23072,Colombia,auto_econom,0,21,0,,0
Жалпактал,6308,Казахстан,auto_econom,0,2,0,,0
Piendamó,23369,Colombia,auto_econom,0,21,0,,0
Жаналык,6004,Казахстан,auto_econom,0,181,0,,0
Amatlan de Canas,24487,Mexico,auto_econom,0,21,0,,0
Risalpur,23519,Pakistan,auto_econom,0,1,0,,0
Majjat (مجاط),25415,Morocco,auto_econom_dublicate,0,7,0,,0
Agua Prieta,6077,Mexico,auto_econom,0,21,0,,0
Rio Largo,22333,Brazil,auto_econom,0,21,0,,0
La Troncal,4436,Ecuador,auto_econom,0,3,0,,0
Cijagra,33408,Indonesia,auto_econom,0,2,0,,0
Santa Fe,5500,Argentina,auto_econom_with_pet,0,1,0,,0
Santana do Paraíso,32166,Brazil,auto_econom,0,21,0,,0
Santa Rosa de Viterbo,23067,Colombia,auto_econom,0,21,0,,0
Penonomé,6239,Panama,auto_econom,0,321,0,,0
Ebéjico,23184,Colombia,auto_econom,0,21,0,,0
Tazart (تزارت),25411,Morocco,auto_econom_dublicate,0,48,0,,0
San Luis,23186,Colombia,auto_econom,0,21,0,,0
Halwara,15266,India,auto_econom,0,1,0,,0
Loja,4395,Ecuador,auto_econom,0,171,0,,0
Concepcion de Buenos Aires,24372,Mexico,auto_econom,0,21,0,,0
Landi Kotal,42756,Pakistan,auto_econom,0,3,0,,0
Сергеевка,267,Казахстан,auto_econom,0,3,0,,0
San Francisco,23006,Colombia,auto_econom,0,21,0,,0
La Barca,24975,Mexico,auto_econom,0,21,0,,0
Ayangue,43406,Ecuador,auto_econom,0,1,0,,0
Bir Taleb (بير الطالب),25511,Morocco,auto_econom_dublicate,0,1,0,,0
Andes,19858,Colombia,auto_econom,0,21,0,,0
Guapó,32574,Brazil,auto_econom,0,21,0,,0
Lobatse,12619,Botswana,auto_econom,0,38,0,,0
Pindamonhangaba,5080,Brazil,moto_econom,0,7,0,,0
Qambar,23579,Pakistan,auto_econom,0,4,0,,0
Айгыз,25948,Казахстан,auto_econom,0,4,0,,0
Saraguro,4670,Ecuador,auto_econom,0,3,0,,0
Parapua,38277,Brazil,auto_econom,0,21,0,,0
El Borouj (البروج),43212,Morocco,auto_econom_dublicate,0,1,0,,0
Itaperuçu,21950,Brazil,auto_econom,0,22,0,,0
Ariquemes,5075,Brazil,auto_econom,0,22,0,,0
Sonsonate,6105,El Salvador,auto_econom,0,273,0,,0
San Cristobal de las Casas,5312,Mexico,auto_econom,0,22,0,,0
Chincha Alta,6122,Peru,auto_econom,0,70,0,,0
Pato Branco,22215,Brazil,auto_econom,0,22,0,,0
Métlaoui (المتلوي),12993,Tunisia,auto_econom_tunis,0,3,0,,0
Guarapuava,5053,Brazil,moto_econom,3,8,0.25,1.324,0.375
Buga,5186,Colombia,moto_econom,2,8,0.096,1.167,0.25
Punta Arenas,6100,Costa Rica,auto_econom,0,11,0,,0
Encino,22649,Colombia,auto_econom,0,22,0,,0
Ogbomosho,4318,Nigeria,auto_econom,0,1,0,,0
Ayapel,5139,Colombia,auto_econom,0,22,0,,0
Оркен ( Куропаткино ),19609,Казахстан,auto_econom,0,3,0,,0
Ocaña,5163,Colombia,moto_econom,0,8,0.053,1.129,0
Panzós,7828,Guatemala,auto_econom,0,1,0,,0
Ipixuna do Pará,21918,Brazil,auto_econom,0,22,0,,0
Ubá,5035,Brazil,auto_econom,0,22,0,,0
Усть-Таловка,3952,Казахстан,auto_econom,0,1,0,,0
Cogua,23259,Colombia,auto_econom,0,22,0,,0
Pune Camp,16909,India,auto_econom,0,3,0,,0
Comayagua,6084,Honduras,auto_econom,0,4,0,,0
Rio Negrinho,22334,Brazil,auto_econom,0,22,0,,0
Jutiapa,6094,Guatemala,auto_econom,0,16,0,,0
Santa Cruz,31919,Chile,auto_econom,0,7,0,,0
Асыката,21233,Казахстан,auto_econom,0,8,0,,0
Itaberaba,21933,Brazil,auto_econom,0,23,0.115,1.113,0
Gqeberha (Port Elizabeth),798,South Africa,auto_econom_without_option_4_pass,0,1,0,,0
Carmen de Bolívar,4583,Colombia,auto_econom,0,23,0,,0
Larache (العرائش),12577,Morocco,auto_econom_dublicate,0,493,0,,0
Тюлькубас,6454,Казахстан,auto_econom,0,9,0,,0
Миялы,4099,Казахстан,auto_econom,0,2,0,,0
Gaspar,21845,Brazil,auto_econom,0,23,0,,0
Oued Ifrane (واد إفران),25465,Morocco,auto_econom_dublicate,0,2,0,,0
Timayy Al Imdid (تمي الأمديد‎),23484,Egypt,auto_econom,0,5,0,,0
San Pedro de los Milagros,23303,Colombia,auto_econom,0,23,0,,0
Ausim (أوسيم‎),23408,Egypt,auto_econom,0,2,0,,0
Futrono,31848,Chile,auto_econom,0,25,0,,0
Esteli,6089,Nicaragua,moto_econom,0,1,0,,0
Uruapan del Progreso,8111,Mexico,auto_econom,0,23,0,,0
Anolaima,23176,Colombia,auto_econom,0,23,0,,0
La Entrada,8012,Honduras,auto_econom,0,18,0,,0
Barra Velha,32227,Brazil,auto_econom,0,23,0,,0
Melchor Ocampo,23923,Mexico,auto_econom,0,23,0,,0
Кулан,4353,Казахстан,auto_econom,0,20,0,,0
Tamesna (تامسنا),11442,Morocco,auto_econom_dublicate,0,177,0,,0
Montenegro,22122,Brazil,auto_econom,0,23,0,,0
Phú Quốc,33123,Vietnam,6-seater,0,1,0,,0
Marialva,22073,Brazil,auto_econom,0,23,0,,0
Vindhyachal,21327,India,auto_econom,0,2,0,,0
Мамбет,31343,Казахстан,auto_econom,0,5,0,,0
São Miguel do Iguaçu,22455,Brazil,auto_econom,0,23,0,,0
Isla Mujeres,24630,Mexico,auto_econom,0,23,0,,0
Santa Eulalia,24362,Mexico,auto_econom,0,23,0,,0
Ratchaprabha Dam,43426,Thailand,Moto (Win),0,1,0,,0
Halacho,24699,Mexico,auto_econom,0,23,0,,0
Goa,25959,India,auto_econom,0,189,0,,0
Pirenópolis,22260,Brazil,auto_econom,0,23,0,,0
Quinchía,23352,Colombia,auto_econom,0,23,0,,0
San Diego de la Union,24361,Mexico,auto_econom,0,23,0,,0
Rudrapur,17095,India,auto_econom,0,1,0,,0
Жезды,6823,Казахстан,auto_econom,0,6,0,,0
Sanghar,23565,Pakistan,auto_econom,0,1,0,,0
Metetí,6253,Panama,auto_econom,0,3,0,,0
Mandi Bahauddin,23635,Pakistan,auto_econom,0,25,0,,0
Айнаколь,31316,Казахстан,auto_econom,0,3,0,,0
Балхаш,240,Казахстан,auto_econom_karaganda,0,2,0,,0
La Pintada,23028,Colombia,auto_econom,0,24,0,,0
São Sebastião do Passé,22466,Brazil,auto_econom,0,24,0,,0
Requena,19905,Peru,auto_econom,0,2,0,,0
Nogales,4745,Mexico,auto_econom,0,24,0,,0
Addo,38878,South Africa,auto_econom,0,2,0,,0
Villa de Arista,24614,Mexico,auto_econom,0,24,0,,0
Doradal,25161,Colombia,auto_econom,0,24,0,,0
Катон-Карагай,23861,Казахстан,auto_econom,0,2,0,,0
Azacualpa,7983,Honduras,auto_econom,0,1,0,,0
Passo de Torres,42884,Brazil,auto_econom,0,24,0,,0
Алдабергеново,31341,Казахстан,auto_econom,0,2,0,,0
Afonso Cláudio,21479,Brazil,auto_econom,0,24,0,,0
Hai Mjini,10997,Tanzania,auto_econom,0,4,0,,0
Kot Radha Kishan,23548,Pakistan,auto_econom,0,117,0,,0
San José de la Mariquina,31915,Chile,auto_econom,0,39,0,,0
Salinas Victoria,43289,Mexico,auto_econom,0,24,0,,0
Житикара,251,Казахстан,auto_econom,0,32,0,,0
Tonanitla,43282,Mexico,auto_econom,0,24,0,,0
Panajachel,7787,Guatemala,auto_econom,0,1,0,,0
Barranca,6121,Peru,Trimoto,0,1,0,,0
Sensuntepeque,7747,El Salvador,auto_econom,0,15,0,,0
El Carmen de Chucurí,23249,Colombia,auto_econom,0,24,0,,0
Al Ayat (العياط‎),23456,Egypt,auto_econom,0,1,0,,0
Prudentópolis,22305,Brazil,auto_econom,0,24,0,,0
Palomino,25156,Colombia,auto_econom,0,24,0,,0
Concepcion del Oro,24529,Mexico,auto_econom,0,24,0,,0
Kajiado,12114,Kenya,auto_econom,0,4,0,,0
San Pablo de León Cortés,7671,Costa Rica,auto_econom,0,10,0,,0
Neuquén,5497,Argentina,auto_econom_with_pet,0,2,0,,0
San Martín de Pangoa,19910,Peru,auto_econom,0,3,0,,0
Амангельды (Коксуский район),31333,Казахстан,auto_econom,0,2,0,,0
El Playón,23060,Colombia,auto_econom,0,24,0,,0
Lavras,5040,Brazil,moto_econom,0,8,0,,0
Itapetininga,5081,Brazil,auto_econom,0,25,0.256,1.286,0
Rabinal,7796,Guatemala,auto_econom,0,3,0,,0
Champoton,24845,Mexico,auto_econom,0,25,0,,0
Redenção,38221,Brazil,auto_econom,0,25,0,,0
Tenabo,6925,Mexico,auto_econom,0,25,0,,0
Bab Taza (باب تازة),25238,Morocco,auto_econom_dublicate,0,32,0,,0
Fresnillo,5264,Mexico,auto_econom,0,25,0,,0
Комсомольское,6285,Казахстан,auto_econom,0,1,0,,0
Vang Vieng,8665,Laos,moto_econom,0,2,0,,0
Yautepec,25011,Mexico,auto_econom,0,25,0,,0
Praxedis G. Guerrero,24045,Mexico,auto_econom,0,25,0,,0
Guararé,6258,Panama,auto_econom,0,13,0,,0
Vredenburg,11721,South Africa,auto_econom,0,7,0,,0
Xocchel,24120,Mexico,auto_econom,0,25,0,,0
Nobol,4625,Ecuador,auto_econom,0,17,0,,0
Bounaamane (بونعمان),25589,Morocco,auto_econom_dublicate,0,4,0,,0
Otjiwarongo,13483,Namibia,auto_econom,0,2,0,,0
Apel,39525,South Africa,auto_econom,0,1,0,,0
Iranduba,21924,Brazil,auto_econom,0,26,0.011,1.088,0
Pindi Bhattian,23499,Pakistan,auto_econom,0,45,0,,0
La Gomera,7840,Guatemala,auto_econom,0,23,0,,0
Sesquilé,22977,Colombia,auto_econom,0,26,0,,0
Wedza,43456,Zimbabwe,auto_econom,0,5,0,,0
Erfoud (أرفود),10661,Morocco,auto_econom_dublicate,0,1,0,,0
El Retiro,23216,Colombia,auto_econom,0,26,0,,0
Viengkham,8666,Laos,auto_econom,0,1161,0,,0
Jacó,7602,Costa Rica,auto_econom,0,205,0,,0
Bokaa,9982,Botswana,auto_econom,0,64,0,,0
Acula,24081,Mexico,auto_econom,0,26,0,,0
Токмок,4084,Кыргызстан,auto_econom,0,10,0,,0
Lampazos de Naranjo,24266,Mexico,auto_econom,0,26,0,,0
Erbil,10656,Iraq,auto_econom,0,16,0,,0
San Juan Cotzal,7790,Guatemala,auto_econom,0,1,0,,0
Cascavel,4179,Brazil,intercity_buses,0,8,0,,0
Neyba,31799,Dominican Republic,auto_econom,0,3,0,,0
Bradia (برادية),25304,Morocco,auto_econom_dublicate,0,1,0,,0
Киима,6791,Казахстан,auto_econom,0,1,0,,0
Chiang Rai,7197,Thailand,Nearby Car (All),0,1246,0,,0
Узынагаш,4048,Казахстан,auto_econom,0,662,0,,0
Túquerres,23375,Colombia,auto_econom,0,26,0,,0
Шебир,21462,Казахстан,auto_econom,0,1,0,,0
Boyacá,22769,Colombia,auto_econom,0,26,0,,0
Одесса,763,Украина,auto_econom,0,20697,0,,0
Sampués,23051,Colombia,auto_econom,0,26,0,,0
Cofradía,8017,Honduras,auto_econom,0,8,0,,0
Miacatlan,25032,Mexico,auto_econom,0,26,0,,0
Intibucá,8010,Honduras,auto_econom,0,7,0,,0
Asientos,24195,Mexico,auto_econom,0,26,0,,0
Telchac Puerto,24007,Mexico,auto_econom,0,26,0,,0
Charta,22673,Colombia,auto_econom,0,26,0,,0
Bangkok & Vicinity,850,Thailand,Taxi Thailand Bangkok,0,869,0,,0
Santa Bárbara,6552,Colombia,auto_econom,0,27,0,,0
Ивановка,31948,Кыргызстан,auto_econom,0,8,0,,0
Heroica Cardenas,25000,Mexico,auto_econom,0,27,0,,0
Magdalena,24689,Mexico,auto_econom,0,27,0,,0
Laingsburg,40014,South Africa,auto_econom,0,1,0,,0
Maracaju,22062,Brazil,auto_econom,0,27,0,,0
Cadereyta Jiménez,43284,Mexico,auto_econom,0,27,0,,0
Луцк,19719,Украина,auto_econom,0,481,0,,0
La Peñita de Jaltemba,43296,Mexico,auto_econom,0,27,0,,0
Itabuna,4526,Brazil,moto_econom,0,9,0.085,1.22,0
São Francisco do Sul,22415,Brazil,moto_econom,0,9,0.051,1.057,0
Bauru,4172,Brazil,moto_econom,0,9,0.022,1.038,0
Chunian,23564,Pakistan,auto_econom,0,18,0,,0
Actopan,24183,Mexico,auto_econom,0,27,0,,0
Raoued (رواد),13711,Tunisia,auto_econom_tunis,0,1,0,,0
Alvarado,24760,Mexico,auto_econom,0,27,0,,0
Puerto Maldonado,6132,Peru,mototaxi,0,2,0,,0
Iguatu,5013,Brazil,auto_econom,0,27,0,,0
Naranjal,4452,Ecuador,auto_econom,0,9,0,,0
Talagang,23533,Pakistan,Rickshaw,0,1,0,,0
Buri Ram,33192,Thailand,Nearby Car (All),0,1,0,,0
Смирново,811,Казахстан,auto_econom,0,5,0,,0
Izamal,24798,Mexico,auto_econom,0,28,0,,0
Colomba,7843,Guatemala,auto_econom,0,1,0,,0
Ladismith,39744,South Africa,auto_econom,0,1,0,,0
Eksara,15023,India,auto_econom,0,1,0,,0
Huatusco de Chicuellar,24847,Mexico,auto_econom,0,28,0,,0
alvaro Obregon,24795,Mexico,auto_econom,0,28,0,,0
San Luis de la Paz,24948,Mexico,auto_econom,0,28,0,,0
Sucre,4689,Ecuador,auto_econom,0,4,0,,0
Letlhakeng,12604,Botswana,auto_econom,0,2,0,,0
Tepoztlan,24914,Mexico,auto_econom,0,28,0,,0
Querendaro,24545,Mexico,auto_econom,0,28,0,,0
Ko Lanta,32886,Thailand,Moto (Win),0,1,0,,0
Catarama,4643,Ecuador,auto_econom,0,1,0,,0
Заозёрное,23853,Казахстан,auto_econom,0,1,0,,0
Mashtul es-Suk (مشتول السوق‎),23429,Egypt,auto_econom,0,1,0,,0
Morazán,8004,Honduras,auto_econom,0,1,0,,0
Байконур,776,Казахстан,auto_econom,0,25,0,,0
Baturaja,7121,Indonesia,auto_econom,0,2,0,,0
Bukit Lawang,21358,Indonesia,auto_econom,0,1,0,,0
Мерей,6500,Казахстан,cargo,0,1,0,,0
San Onofre,4584,Colombia,auto_econom,0,28,0,,0
станция Жарык,7013,Казахстан,auto_econom,0,1,0,,0
Jaú,5083,Brazil,moto_econom,0,9,0,,0
Catemu,31820,Chile,auto_econom,0,1,0,,0
Чернигов,747,Украина,auto_econom_Ukraine,0,3416,0,,0
Chak Jhumra,23515,Pakistan,auto_econom,0,97,0,,0
Ji-Paraná,5074,Brazil,auto_econom,0,28,0,,0
Bocas del toro,6242,Panama,auto_econom,0,15,0,,0
Zapatoca,22961,Colombia,auto_econom,0,29,0,,0
Balneário Pinhal,42871,Brazil,auto_econom,0,29,0,,0
Banjar,5705,Indonesia,auto_econom,0,12,0,,0
Américo Brasiliense,21512,Brazil,auto_econom,0,29,0,,0
Ботакара,3804,Казахстан,auto_econom,0,9,0,,0
Sidrolândia,22486,Brazil,auto_econom,0,29,0,,0
Ao Luek,32887,Thailand,Nearby Car (All),0,1,0,,0
San Jose Agua Azul,24254,Mexico,auto_econom,0,29,0,,0
San Alberto,7494,Colombia,auto_econom,0,29,0,,0
Lagos de Moreno,5292,Mexico,auto_econom,0,29,0,,0
Huaquillas,4412,Ecuador,auto_econom,0,18,0,,0
Mosul,13111,Iraq,auto_econom,0,5,0,,0
Colesberg,10286,South Africa,auto_econom,0,2,0,,0
San Pedro Lagunillas,24374,Mexico,auto_econom,0,29,0,,0
Mae Sot,33204,Thailand,Moto (Win),0,1,0,,0
Garibaldi,21843,Brazil,auto_econom,0,29,0,,0
Луцк,19719,Украина,auto_econom_Ukraine,0,8647,0,,0
Sofifi,7125,Indonesia,auto_econom,0,7,0,,0
Boa Vista,4148,Brazil,intercity_buses,0,9,0,,0
Rolândia,22341,Brazil,auto_econom,0,30,0,,0
Mahalapye,12718,Botswana,auto_econom,0,16,0,,0
Pinhão,22247,Brazil,auto_econom,0,30,0,,0
El Seibo,7654,Dominican Republic,auto_econom,0,22,0,,0
Cocorná,23274,Colombia,auto_econom,0,30,0,,0
Кызыл-Кия,4867,Кыргызстан,auto_econom,0,1,0,,0
Gachancipá,42795,Colombia,auto_econom,0,30,0,,0
Mexquitic de Carmona,24963,Mexico,auto_econom,0,30,0,,0
El Cerrito,5189,Colombia,auto_econom,0,30,0,,0
Bahawalpur,5440,Pakistan,Ride A/C,0,4,0,,0
Ciudad Mendoza,24881,Mexico,auto_econom,0,30,0,,0
Villa de Zaragoza,24418,Mexico,auto_econom,0,31,0,,0
Manhenga,43502,Zimbabwe,auto_econom,0,126,0,,0
Manado,5640,Indonesia,ct_courier_moto_car_icon,0,1,0,,0
Al Haouafate (الحوافات),25508,Morocco,auto_econom_dublicate,0,123,0,,0
Kertosono,7092,Indonesia,auto_econom,0,1,0,,0
Kalasin,33195,Thailand,Nearby Car (All),0,39,0,,0
Чкалово,4838,Казахстан,auto_econom,0,3,0,,0
Poços de Caldas,5027,Brazil,moto_econom,0,10,0.323,1.24,0
Taubaté,4761,Brazil,moto_econom,0,10,0.303,1.289,0
Rio das Ostras,5064,Brazil,moto_econom,0,10,0.132,1.108,0
Шопоков,32002,Кыргызстан,auto_econom,0,3,0,,0
Phanom Sarakham,33316,Thailand,Nearby Car (All),0,1,0,,0
Bogota,4197,Colombia,auto_econom_nocomment,0,10,0.045,1.076,0
Asni (أسني),25264,Morocco,auto_econom_dublicate,0,5,0,,0
Косчагил,23865,Казахстан,auto_econom,0,19,0,,0
Khurrianwala,23501,Pakistan,auto_econom,0,249,0,,0
El Tuito,24137,Mexico,auto_econom,0,31,0,,0
Коктобе,3911,Казахстан,auto_econom,0,5,0,,0
In Guezzam,11979,Algeria,auto_econom,0,2,0,,0
Cahuita,7567,Costa Rica,auto_econom,0,5,0,,0
Kohat,5450,Pakistan,city_contractor_comfort_level_ride_mini,0,1,0,,0
Атырау,221,Казахстан,auto_econom_karaganda,0,2,0,,0
Rancharia,22314,Brazil,auto_econom,0,31,0,,0
Santa Isabel,22365,Brazil,auto_econom,0,31,0,,0
Planeta Rica,5137,Colombia,auto_econom,0,31,0,,0
Mariquita,7507,Colombia,auto_econom,0,31,0,,0
Aberdeen,39286,South Africa,auto_econom,0,1,0,,0
Тенгиз,3854,Казахстан,auto_econom,0,1266,0,,0
Теренколь,3922,Казахстан,auto_econom,0,1,0,,0
Naranjo de Alajuela,7726,Costa Rica,auto_econom,0,141,0,,0
Medan,5681,Indonesia,ct_courier_moto_car_icon,0,1,0,,0
Campos do Jordão,21679,Brazil,auto_econom,0,32,0.031,1.253,0
Tidili Mesfioua (تيدلي مسفيوة),25263,Morocco,auto_econom_dublicate,0,7,0,,0
San Miguel de Cozumel,24989,Mexico,auto_econom,0,32,0,,0
Tnine Aglou (اثنين اكلو),25591,Morocco,auto_econom_dublicate,0,9,0,,0
Chachoengsao,33219,Thailand,Nearby Car (All),0,4,0,,0
Kotputli,15938,India,auto_econom,0,1,0,,0
Matiguás,8131,Nicaragua,auto_econom,0,1,0,,0
Matatiele,39648,South Africa,auto_econom,0,1,0,,0
Shikhar Jain,17330,India,auto_econom,0,1,0,,0
Uberaba,4178,Brazil,intercity_buses,0,10,0,,0
Haripur,23570,Pakistan,auto_econom,0,15,0,,0
Tecuala,24904,Mexico,auto_econom,0,32,0,,0
Silvânia,32496,Brazil,auto_econom,0,32,0,,0
Capão do Leão,32184,Brazil,auto_econom,0,32,0,,0
Juarez,24552,Mexico,auto_econom,0,32,0,,0
Hammanskraal,11024,South Africa,auto_econom,0,269,0,,0
Pedro Vicente Maldonado,4651,Ecuador,auto_econom,0,31,0,,0
Comilla,5716,Bangladesh,auto_econom,0,1,0,,0
Rurrenabaque,7369,Bolivia,auto_econom,0,1,0,,0
Greytown,10935,South Africa,auto_econom,0,1,0,,0
San Pedro,24945,Mexico,auto_econom,0,32,0,,0
Pabellon de Arteaga,24829,Mexico,auto_econom,0,33,0,,0
Casablanca,31819,Chile,auto_econom,0,3,0,,0
Zarzis (جرجيس),11856,Tunisia,auto_econom_tunis,0,2,0,,0
Ceuta,23961,Mexico,auto_econom,0,33,0,,0
Culenar,31838,Chile,auto_econom,0,2,0,,0
San Juan De La Maguana,6148,Dominican Republic,auto_econom,0,92,0,,0
Thoulakhom,8664,Laos,auto_econom,0,102,0,,0
Phú Mỹ,21387,Vietnam,moto_econom,0,123,0,,0
Hà Tĩnh,5755,Vietnam,auto_econom,0,3,0,,0
Surat Thani,7202,Thailand,Moto (Win),0,3,0,,0
Bir el Ater ( بير العاتر ),19522,Algeria,auto_econom,0,2,0,,0
Paraty,22210,Brazil,auto_econom,0,34,0,,0
Villamaría,5124,Colombia,auto_econom,0,34,0,,0
Peçanha,22221,Brazil,auto_econom,0,34,0,,0
